,t,I,dI,a,da,y,dy
275,13.75,0.07032776,0.001,-4.54824416,0.0031415926535897933,-0.0571137801417295,3.945e-05
276,13.8,0.06921387,0.001,-4.5898703,0.0031415926535897933,-0.0576364931106192,3.945e-05
277,13.85,0.06710815,0.001,-4.62324974,0.0031415926535897933,-0.0580556495873493,3.945e-05
278,13.9,0.06234741,0.001,-4.65898539,0.0031415926535897933,-0.0585043937588411,3.945e-05
279,13.95,0.06048584,0.001,-4.69707722,0.0031415926535897933,-0.0589827252483749,3.945e-05
280,14.0,0.0584259,0.001,-4.74223765,0.0031415926535897933,-0.059549819445474,3.945e-05
281,14.05,0.05778503,0.001,-4.76305072,0.0031415926535897933,-0.0598111759299189,3.945e-05
282,14.1,0.05690002,0.001,-4.778366,0.0031415926535897933,-0.0600034948784973,3.945e-05
283,14.15,0.05647278,0.001,-4.80899655,0.0031415926535897933,-0.0603881326500808,3.945e-05
284,14.2,0.0562439,0.001,-4.84276869,0.0031415926535897933,-0.0608122203883424,3.945e-05
285,14.25,0.05647278,0.001,-4.87339924,0.0031415926535897933,-0.0611968581599259,3.945e-05
286,14.3,0.05680847,0.001,-4.8993174,0.0031415926535897933,-0.0615223209187058,3.945e-05
287,14.35,0.05717468,0.001,-4.93348225,0.0031415926535897933,-0.061951340044072,3.945e-05
