t	I	a	y
25.5	0.03222656	-3.95055571	-0.04960841202038592
25.55	0.03292847	-3.94309442	-0.04951471817686243
25.6	0.03340149	-3.93327694	-0.049391436889723736
25.65	0.03378296	-3.93327694	-0.049391436889723736
25.7	0.03416443	-3.93327694	-0.049391436889723736
25.75	0.03436279	-3.92620835	-0.04930267430773165
25.8	0.03398132	-3.92071056	-0.049233636771865194
25.85	0.03456116	-3.92071056	-0.049233636771865194
25.9	0.03483582	-3.92071056	-0.049233636771865194
25.95	0.03492737	-3.92071056	-0.049233636771865194
26.0	0.03492737	-3.92071056	-0.049233636771865194
26.05	0.03512573	-3.92110326	-0.0492385680333966
26.1	0.03512573	-3.92306676	-0.04926322434105364
26.15	0.03533936	-3.92620835	-0.04930267430773165
26.2	0.03392029	-3.93641854	-0.049430886981974995
26.25	0.03274536	-3.94387982	-0.049524580699925234
26.3	0.03216553	-3.95212651	-0.04962813706651155
26.35	0.03108215	-3.97451037	-0.04990921847150878
26.4	0.03042603	-4.00082123	-0.05023961249182008
26.45	0.03033447	-4.01103142	-0.05036782516606344
26.5	0.03018188	-4.0228124	-0.050515762760859166
26.55	0.02992249	-4.03105908	-0.05061931900187223
26.6	0.02886963	-4.04794516	-0.05083136299657625
26.65	0.02839661	-4.05619184	-0.05093491923758931
26.7	0.02874756	-4.05972614	-0.05097930059137198
26.75	0.02848816	-4.06679473	-0.051068063173364056
26.8	0.02807617	-4.07779031	-0.051206138245096976
26.85	0.0274353	-4.09271289	-0.051393525932143955
26.9	0.0272522	-4.10527927	-0.0515513260500025
26.95	0.02703857	-4.11431135	-0.05166474481407838
27.0	0.02670288	-4.12805583	-0.051837338716531144
27.05	0.02630615	-4.13669522	-0.05194582634464886
27.1	0.02604675	-4.1476908	-0.05208390141638177
27.15	0.02603149	-4.15279589	-0.05214800769071682
27.2	0.02597046	-4.15475939	-0.05217266399837385
27.25	0.02612305	-4.16457687	-0.05229594528551255
27.3	0.02607727	-4.17125276	-0.05237977660597322
27.35	0.02563477	-4.17321626	-0.05240443291363026
27.4	0.02542114	-4.17989215	-0.052488264234090934
27.45	0.02529907	-4.18931693	-0.052606614259698224
