Time (s)	Light Intensity (% of scale max)	Position (m)
21.35	0.1	-0.1277
21.36	0.1	-0.1281
21.4	0.1	-0.1282
21.44	0.1	-0.1282
21.45	0.1	-0.1282
21.48	0.1	-0.1283
21.5	0.1	-0.1285
21.52	0.1	-0.1289
21.55	0.1	-0.1295
21.56	0.2	-0.1298
21.6	0.2	-0.1298
21.64	0.4	-0.1299
21.65	0.4	-0.1307
21.68	0.5	-0.1314
21.7	0.6	-0.1315
21.72	0.6	-0.1315
21.75	0.6	-0.1315
21.76	0.6	-0.1315
21.8	0.6	-0.1316
21.84	0.7	-0.1318
21.85	0.7	-0.1325
21.88	0.7	-0.133
21.9	0.7	-0.1333
21.92	0.7	-0.1333
21.95	0.7	-0.1333
21.96	0.7	-0.1333
22.0	0.7	-0.1333
22.04	0.7	-0.1333
22.05	0.7	-0.133
22.08	0.7	-0.133
22.1	0.6	-0.133
22.12	0.6	-0.133
22.15	0.6	-0.133
22.16	0.7	-0.133
22.2	0.7	-0.133
22.24	0.7	-0.133
22.25	0.7	-0.133
22.28	0.7	-0.133
22.3	0.7	-0.133
22.32	0.8	-0.133
22.35	0.8	-0.133
22.36	0.9	-0.133
22.4	0.9	-0.133
22.44	0.9	-0.133
22.45	0.9	-0.133
22.48	0.9	-0.133
22.5	0.9	-0.133
1.0	-0.1333	22.52
1.0	-0.1335	22.55
1.1	-0.1335	22.56
1.2	-0.1335	22.6
1.3	-0.134	22.64
1.3	-0.135	22.65
1.3	-0.1351	22.68
1.3	-0.1351	22.7
1.3	-0.1351	22.72
1.3	-0.1352	22.75
1.4	-0.1352	22.76
1.4	-0.1355	22.8
1.4	-0.1357	22.84
1.4	-0.1357	22.85
1.4	-0.1359	22.88
1.4	-0.1364	22.9
1.4	-0.1366	22.92
1.4	-0.1366	22.95
1.4	-0.1366	22.96
1.4	-0.1366	23.0
1.4	-0.1366	23.04
1.4	-0.1366	23.05
1.4	-0.1366	23.08
1.4	-0.1366	23.1
1.4	-0.1366	23.12
1.4	-0.1366	23.15
1.4	-0.1366	23.16
1.4	-0.1366	23.2
1.4	-0.1366	23.24
1.4	-0.1365	23.25
1.5	-0.1363	23.28
1.6	-0.1363	23.3
1.6	-0.1363	23.32
1.6	-0.1363	23.35
1.7	-0.1363	23.36
1.7	-0.1363	23.4
1.8	-0.1363	23.44
1.9	-0.1363	23.45
1.9	-0.1363	23.48
2.0	-0.1363	23.5
2.1	-0.1363	23.52
2.1	-0.1363	23.55
2.1	-0.1364	23.56
2.1	-0.1367	23.6
2.2	-0.1368	23.64
2.2	-0.1368	23.65
2.2	-0.1368	23.68
2.2	-0.1369	23.7
2.2	-0.1373	23.72
2.2	-0.1377	23.75
2.2	-0.1378	23.76
2.2	-0.1378	23.8
2.2	-0.1378	23.84
2.2	-0.1378	23.85
2.2	-0.138	23.88
2.2	-0.1386	23.9
2.2	-0.1389	23.92
2.2	-0.1389	23.95
2.3	-0.1392	23.96
2.3	-0.1398	24.0
2.3	-0.1401	24.04
2.3	-0.1404	24.05
2.3	-0.1408	24.08
2.3	-0.1412	24.1
2.3	-0.1417	24.12
2.3	-0.1421	24.15
2.4	-0.1428	24.16
2.4	-0.1437	24.2
2.5	-0.1444	24.24
2.5	-0.145	24.25
2.5	-0.1453	24.28
2.5	-0.1453	24.3
2.6	-0.1453	24.32
2.7	-0.1453	24.35
2.7	-0.1453	24.36
