Time (s)	Light Intensity (% of scale max)	Position (m)
100.0	-0.1343	23.8
100.0	-0.1345	23.84
100.0	-0.1349	23.85
100.0	-0.1351	23.88
100.0	-0.1354	23.9
100.0	-0.1357	23.92
100.0	-0.1357	23.95
100.0	-0.1362	23.96
100.0	-0.1365	24.0
100.0	-0.1365	24.04
100.0	-0.1365	24.05
100.0	-0.1365	24.08
100.0	-0.1363	24.1
100.0	-0.1359	24.12
100.0	-0.1359	24.15
100.0	-0.1359	24.16
100.0	-0.1359	24.2
100.0	-0.1359	24.24
100.0	-0.1359	24.25
100.0	-0.1359	24.28
100.0	-0.1359	24.3
100.0	-0.1359	24.32
100.0	-0.1359	24.35
100.0	-0.1359	24.36
100.0	-0.1359	24.4
100.0	-0.1361	24.44
100.0	-0.1364	24.45
100.0	-0.1365	24.48
100.0	-0.1368	24.5
100.0	-0.1374	24.52
100.0	-0.1378	24.55
100.0	-0.1381	24.56
100.0	-0.1386	24.6
100.0	-0.139	24.64
100.0	-0.1391	24.65
100.0	-0.1394	24.68
100.0	-0.1397	24.7
100.0	-0.1399	24.72
100.0	-0.14	24.75
100.0	-0.14	24.76
100.0	-0.14	24.8
100.0	-0.1402	24.84
100.0	-0.1404	24.85
100.0	-0.1404	24.88
100.0	-0.1404	24.9
100.0	-0.1404	24.92
100.0	-0.1402	24.95
