t	%	I	y
31.0	4.48491	0.04484558	0.0
31.05	4.43657	0.0443573	0.0
31.1	4.35434	0.04353333	0.0
31.15	4.24092	0.04240417	0.0
31.2	4.21597	0.04214478	0.0
31.25	4.21692	0.04216003	0.0
31.3	4.16597	0.04165649	0.0
31.35	4.16936	0.04168701	0.0
31.4	4.1548	0.04153442	0.0
31.45	4.18799	0.04187012	0.0
31.5	4.17793	0.04177856	0.0
31.55	4.13026	0.04129028	0.0
31.6	4.10493	0.04104614	0.0
31.65	4.08765	0.04086304	0.0
31.7	4.11641	0.04115295	0.0
31.75	4.08179	0.04081726	0.0
31.8	4.06491	0.04063416	0.0
31.85	4.09795	0.04096985	0.0
31.9	4.1846	0.0418396	0.0
31.95	4.24696	0.04246521	0.0
32.0	4.25189	0.04251099	0.0
32.05	4.20395	0.04203796	0.0
32.1	4.10693	0.0410614	0.0
32.15	4.14449	0.04144287	0.0
32.2	4.27016	0.04269409	0.0
32.25	4.269	0.04267883	0.0
32.3	4.18216	0.04180908	0.0
32.35	4.19441	0.04193115	0.0
32.4	4.27884	0.04278564	0.0
32.45	4.33513	0.04335022	0.0
32.5	4.35306	0.04351807	0.0
32.55	4.27814	0.04277039	0.0
32.6	4.3317	0.04330444	0.0
32.65	4.36835	0.04367065	0.0
32.7	4.27124	0.04270935	0.0
32.75	4.24721	0.04246521	0.0
32.8	4.35242	0.04351807	0.0
32.85	4.42593	0.04425049	0.0
32.9	4.44064	0.04440308	0.0
32.95	4.5168	0.04516602	0.0
33.0	4.56325	0.04562378	0.0
33.05	4.64804	0.04647827	0.0
33.1	4.72018	0.04719543	0.0
33.15	4.76161	0.04760742	0.0
33.2	4.77951	0.04779053	0.0
33.25	4.87584	0.04875183	0.0
33.3	4.86891	0.04867554	0.0
33.35	4.86292	0.0486145	0.0
33.4	4.85628	0.04855347	0.0
33.45	4.90257	0.04901123	0.0
33.5	4.88438	0.04884338	0.0
33.55	4.88188	0.04881287	0.0
33.6	4.85527	0.04853821	0.0
33.65	4.90472	0.04904175	0.0
33.7	4.87836	0.04878235	0.0
33.75	4.86685	0.04866028	0.0
33.8	4.8625	0.0486145	0.0
33.85	4.90959	0.04908752	0.0
33.9	4.88927	0.04888916	0.0
33.95	4.89638	0.0489502	0.0
34.0	4.87718	0.04876709	0.0
34.05	4.9485	0.04948425	0.0
34.1	4.92397	0.04922485	0.0
34.15	4.94301	0.04942322	0.0
34.2	4.96426	0.04963684	0.0
34.25	5.02901	0.05027771	0.0
34.3	5.00108	0.05000305	0.0
34.35	4.98741	0.04986572	0.0
34.4	4.95355	0.04953003	0.0
34.45	4.98923	0.04988098	0.0
34.5	4.95599	0.04954529	0.0
34.55	4.92593	0.04925537	0.0
34.6	4.94882	0.04948425	0.0
34.65	4.98055	0.04980469	0.0
34.7	4.92194	0.04920959	0.0
34.75	4.89569	0.0489502	0.0
34.8	4.9258	0.04925537	0.0
34.85	4.89784	0.04896545	0.0
34.9	4.86093	0.04859924	0.0
34.95	4.78781	0.04786682	0.0
35.0	4.80411	0.04803467	0.0
35.05	4.80827	0.04808044	0.0
35.1	4.71774	0.04716492	0.0
35.15	4.666	0.04664612	0.0
35.2	4.63474	0.04634094	0.0
35.25	4.58321	0.04582214	0.0
35.3	4.52867	0.04527283	0.0
35.35	4.47319	0.04472351	0.0
35.4	4.45212	0.04450989	0.0
35.45	4.43692	0.0443573	0.0
35.5	4.29356	0.04292297	0.0
35.55	4.2272	0.04226685	0.0
35.6	4.1553	0.04154968	0.0
35.65	4.10649	0.0410614	0.0
35.7	4.08635	0.04086304	0.0
35.75	4.08727	0.04086304	0.0
35.8	4.14186	0.04141235	0.0
35.85	4.14456	0.04144287	0.0
35.9	4.24287	0.04241943	0.0
35.95	4.21295	0.04212952	0.0
36.0	4.18567	0.04185486	0.0
36.05	4.12421	0.04122925	0.0
36.1	4.13867	0.04138184	0.0
36.15	4.16528	0.04164124	0.0
36.2	4.13969	0.04138184	0.0
36.25	4.14806	0.04147339	0.0
36.3	4.13672	0.04136658	0.0
36.35	4.14067	0.04139709	0.0
36.4	4.11502	0.0411377	0.0
36.45	4.07442	0.04074097	0.0
36.5	4.04749	0.04046631	0.0
36.55	4.03625	0.0403595	0.0
36.6	4.09924	0.04098511	0.0
36.65	4.08525	0.04084778	0.0
36.7	4.08508	0.04084778	0.0
